start_ms,end_ms,dur_ms,stream,kind
3195.6815,3198.2338,2.5522,13,kernel
3197.1573,3197.4277,0.2704,14,H2D
3197.4312,3197.7069,0.2757,15,H2D
3197.7100,3197.9852,0.2752,16,H2D
3198.1309,3200.7256,2.5947,14,kernel
3200.6228,3203.2177,2.5949,15,kernel
3203.1136,3205.7239,2.6103,16,kernel
3205.6085,3205.8423,0.2338,13,kernel
3205.8350,3206.0242,0.1892,14,kernel
3205.8497,3206.0902,0.2405,13,D2H
3206.0167,3206.2050,0.1883,15,kernel
3206.0946,3206.3350,0.2404,14,D2H
3206.1980,3206.3858,0.1878,16,kernel
3206.3393,3206.5798,0.2404,15,D2H
3206.5851,3206.8254,0.2403,16,D2H
3214.9989,3215.2565,0.2577,13,H2D
3215.2661,3217.7322,2.4661,13,kernel
3216.6723,3216.9432,0.2709,14,H2D
3216.9459,3217.2200,0.2741,15,H2D
3217.2236,3217.4974,0.2738,16,H2D
3217.6372,3220.1485,2.5112,14,kernel
3220.0492,3222.5592,2.5101,15,kernel
3222.4605,3224.9748,2.5142,16,kernel
3224.8717,3225.0992,0.2275,13,kernel
3225.0924,3225.2753,0.1830,14,kernel
3225.1012,3225.3416,0.2404,13,D2H
3225.2682,3225.4517,0.1834,15,kernel
3225.3459,3225.5863,0.2404,14,D2H
3225.4441,3225.6264,0.1822,16,kernel
3225.5908,3225.8312,0.2403,15,D2H
3225.8357,3226.0761,0.2403,16,D2H
3228.3434,3228.6016,0.2582,13,H2D
3228.6095,3230.9956,2.3861,13,kernel
3229.5213,3229.7906,0.2692,14,H2D
3229.7932,3230.0819,0.2887,15,H2D
3230.0846,3230.3648,0.2802,16,H2D
3230.9006,3233.2936,2.3929,14,kernel
3233.1939,3235.5903,2.3964,15,kernel
3235.4887,3237.8830,2.3944,16,kernel
3237.7801,3237.9976,0.2175,13,kernel
3237.9907,3238.1652,0.1746,14,kernel
3238.0015,3238.2418,0.2403,13,D2H
3238.1585,3238.3325,0.1740,15,kernel
3238.2461,3238.4864,0.2403,14,D2H
3238.3257,3238.4992,0.1735,16,kernel
3238.4907,3238.7311,0.2404,15,D2H
3238.7356,3238.9757,0.2402,16,D2H
3241.5141,3241.7760,0.2619,13,H2D
3241.7809,3244.1107,2.3298,13,kernel
3244.1114,3244.2837,0.1723,13,kernel
3244.2875,3244.5277,0.2402,13,D2H
3246.3633,3246.6230,0.2597,14,H2D
3246.6282,3248.9743,2.3462,14,kernel
3247.7138,3247.9857,0.2719,13,H2D
3247.9889,3248.2631,0.2741,15,H2D
3248.2663,3248.5406,0.2743,16,H2D
3248.8787,3251.2620,2.3833,13,kernel
3251.1710,3253.4944,2.3234,15,kernel
3253.4063,3255.7181,2.3119,16,kernel
3255.6137,3255.8222,0.2085,14,kernel
3255.8158,3255.9840,0.1682,13,kernel
3255.8306,3256.0708,0.2402,14,D2H
3255.9774,3256.1454,0.1679,15,kernel
3256.0752,3256.3154,0.2402,13,D2H
3256.1389,3256.3062,0.1673,16,kernel
3256.3197,3256.5598,0.2401,15,D2H
3256.5643,3256.8044,0.2401,16,D2H
3258.6164,3258.8755,0.2591,14,H2D
3258.8833,3261.1349,2.2516,14,kernel
3261.1356,3261.3016,0.1660,14,kernel
3261.3093,3261.5496,0.2402,14,D2H
3265.8475,3266.1067,0.2592,13,H2D
3266.1116,3268.3576,2.2461,13,kernel
3268.3583,3268.5240,0.1657,13,kernel
3268.5274,3268.7675,0.2401,13,D2H
3270.5878,3270.8468,0.2589,14,H2D
3270.8555,3272.9806,2.1251,14,kernel
3272.9814,3273.1392,0.1578,14,kernel
3273.1421,3273.3821,0.2400,14,D2H
3273.8637,3274.1238,0.2601,13,H2D
3274.1334,3276.2680,2.1347,13,kernel
3275.7772,3276.0478,0.2706,14,H2D
3276.0509,3276.3245,0.2736,15,H2D
3276.1853,3278.3689,2.1835,14,kernel
3276.3270,3276.5955,0.2685,16,H2D
3278.2774,3278.4753,0.1979,13,kernel
3278.4695,3280.6089,2.1394,15,kernel
3278.4789,3278.7191,0.2402,13,D2H
3279.3558,3279.6247,0.2689,13,H2D
3280.5199,3282.7046,2.1848,16,kernel
3282.6127,3282.8112,0.1985,14,kernel
3282.8050,3284.9464,2.1414,13,kernel
3282.8164,3283.0565,0.2401,14,D2H
3283.6829,3283.9422,0.2594,14,H2D
3284.8575,3285.0569,0.1994,15,kernel
3285.0507,3285.2106,0.1598,16,kernel
3285.0607,3285.3008,0.2401,15,D2H
3285.2042,3287.3428,2.1386,14,kernel
3285.3053,3285.5453,0.2400,16,D2H
3287.2563,3287.4549,0.1986,13,kernel
3287.4488,3287.6078,0.1589,14,kernel
3287.4573,3287.6976,0.2403,13,D2H
3287.7016,3287.9418,0.2402,14,D2H
3288.3289,3288.5882,0.2593,15,H2D
3288.5970,3290.7248,2.1278,15,kernel
3290.7254,3290.8829,0.1575,15,kernel
3290.8889,3291.1290,0.2401,15,D2H
3298.0285,3298.2963,0.2678,13,H2D
3298.2993,3298.5752,0.2760,14,H2D
3298.3001,3300.6125,2.3124,13,kernel
3298.5783,3298.8531,0.2748,15,H2D
3298.8561,3299.1309,0.2747,16,H2D
3300.5170,3302.8661,2.3491,14,kernel
3302.7714,3305.1235,2.3521,15,kernel
3305.0289,3307.3872,2.3583,16,kernel
3307.2857,3307.4982,0.2125,13,kernel
3307.4918,3307.6640,0.1722,14,kernel
3307.5029,3307.7431,0.2402,13,D2H
3307.6571,3307.8286,0.1715,15,kernel
3307.7474,3307.9876,0.2402,14,D2H
3307.8220,3307.9927,0.1707,16,kernel
3307.9919,3308.2320,0.2402,15,D2H
3308.2365,3308.4767,0.2402,16,D2H
3311.7053,3311.9654,0.2601,13,H2D
3311.9755,3314.2593,2.2838,13,kernel
3312.9725,3313.2422,0.2697,14,H2D
3313.2454,3313.5217,0.2762,15,H2D
3313.5248,3313.8000,0.2752,16,H2D
3314.1692,3316.4910,2.3218,14,kernel
3316.4014,3318.7237,2.3223,15,kernel
3318.6343,3320.9627,2.3285,16,kernel
3320.8641,3321.0761,0.2120,13,kernel
3321.0694,3321.2393,0.1698,14,kernel
3321.0818,3321.3220,0.2402,13,D2H
3321.2328,3321.4025,0.1698,15,kernel
3321.3263,3321.5667,0.2404,14,D2H
3321.3959,3321.5648,0.1690,16,kernel
3321.5707,3321.8109,0.2401,15,D2H
3321.8154,3322.0556,0.2402,16,D2H
3325.8894,3326.1482,0.2588,13,H2D
3326.1507,3328.4350,2.2843,13,kernel
3327.6133,3327.8837,0.2704,14,H2D
3327.8874,3328.1613,0.2739,15,H2D
3328.1639,3328.4568,0.2929,16,H2D
3328.3431,3330.6683,2.3252,14,kernel
3330.5731,3332.8265,2.2535,15,kernel
3332.7266,3332.9311,0.2045,13,kernel
3332.9248,3335.1157,2.1908,16,kernel
3332.9391,3333.1792,0.2401,13,D2H
3334.2254,3334.4852,0.2598,13,H2D
3335.0238,3335.2242,0.2004,14,kernel
3335.2180,3335.3808,0.1628,15,kernel
3335.2278,3335.4680,0.2402,14,D2H
3335.3745,3337.5654,2.1909,13,kernel
3335.4722,3335.7123,0.2401,15,D2H
3337.4708,3337.6743,0.2036,16,kernel
3337.6681,3337.8303,0.1623,13,kernel
3337.6815,3337.9217,0.2402,16,D2H
3337.9261,3338.1663,0.2402,13,D2H
3338.9392,3339.1961,0.2569,14,H2D
3339.2030,3341.3683,2.1652,14,kernel
3341.2995,3341.5635,0.2640,13,H2D
3341.3690,3341.5312,0.1622,14,kernel
3341.5431,3341.8586,0.3155,14,D2H
3341.5683,3341.8852,0.3169,15,H2D
3341.5786,3343.7662,2.1876,13,kernel
3341.8878,3342.1537,0.2659,16,H2D
3342.5354,3342.8020,0.2665,14,H2D
3343.6763,3345.9009,2.2245,15,kernel
3345.8095,3348.0406,2.2311,16,kernel
3347.9452,3348.1479,0.2027,13,kernel
3348.1414,3350.3304,2.1890,14,kernel
3348.1557,3348.3958,0.2401,13,D2H
3349.8604,3350.1204,0.2600,13,H2D
3350.2387,3350.4404,0.2016,15,kernel
3350.4338,3350.5968,0.1630,16,kernel
3350.4477,3350.6881,0.2403,15,D2H
3350.5907,3352.7808,2.1902,13,kernel
3350.6924,3350.9325,0.2401,16,D2H
3352.6861,3352.8890,0.2028,14,kernel
3352.8826,3353.0448,0.1622,13,kernel
3352.8900,3353.1302,0.2402,14,D2H
3353.1345,3353.3746,0.2402,13,D2H
3353.4370,3353.6960,0.2591,15,H2D
3353.7046,3356.0615,2.3569,15,kernel
3356.0622,3356.2378,0.1756,15,kernel
3356.2453,3356.4855,0.2401,15,D2H
3358.4392,3358.6973,0.2581,13,H2D
3358.7058,3361.0876,2.3818,13,kernel
3361.0883,3361.2637,0.1754,13,kernel
3361.2720,3361.5122,0.2402,13,D2H
3361.9672,3362.2270,0.2598,14,H2D
3362.2321,3364.6270,2.3949,14,kernel
3364.1965,3364.4688,0.2723,13,H2D
3364.4718,3364.7442,0.2724,15,H2D
3364.5252,3366.9711,2.4459,13,kernel
3364.7469,3365.0131,0.2662,16,H2D
3366.8668,3367.0881,0.2213,14,kernel
3367.0814,3369.4710,2.3896,15,kernel
3367.0994,3367.3396,0.2402,14,D2H
3368.2750,3368.5418,0.2668,14,H2D
3369.3778,3371.8192,2.4414,16,kernel
3371.7160,3371.9379,0.2219,13,kernel
3371.9308,3374.3318,2.4010,14,kernel
3371.9442,3372.1844,0.2402,13,D2H
3373.3102,3373.5699,0.2597,13,H2D
3374.2332,3374.4544,0.2212,15,kernel
3374.4476,3374.6258,0.1782,16,kernel
3374.4601,3374.7005,0.2404,15,D2H
3374.6188,3377.0203,2.4015,13,kernel
3374.7048,3374.9450,0.2402,16,D2H
3376.3302,3376.5979,0.2676,15,H2D
3376.9212,3377.1436,0.2224,14,kernel
3377.1365,3379.5439,2.4074,15,kernel
3377.1529,3377.3932,0.2403,14,D2H
3378.6456,3378.9056,0.2600,16,H2D
3379.4386,3379.6604,0.2218,13,kernel
3379.6534,3382.0609,2.4076,16,kernel
3379.6669,3379.9072,0.2403,13,D2H
3380.5842,3380.8500,0.2658,14,H2D
3381.9550,3382.1783,0.2233,15,kernel
3382.0883,3382.3801,0.2919,13,H2D
3382.1712,3384.5754,2.4042,14,kernel
3382.1902,3382.4748,0.2846,15,D2H
3383.1362,3383.4037,0.2675,15,H2D
3384.4719,3384.6950,0.2231,16,kernel
3384.6877,3387.0861,2.3983,13,kernel
3384.7069,3384.9524,0.2455,16,D2H
3386.8262,3387.0919,0.2658,16,H2D
3386.9873,3389.4384,2.4511,15,kernel
3389.3306,3389.5550,0.2244,14,kernel
3389.5481,3389.7261,0.1779,13,kernel
3389.5578,3389.7980,0.2402,14,D2H
3389.7193,3392.1631,2.4438,16,kernel
3389.8024,3390.0428,0.2404,13,D2H
3390.7097,3390.9887,0.2791,14,H2D
3392.0585,3392.2965,0.2381,15,kernel
3392.2894,3394.9009,2.6115,14,kernel
3392.3004,3392.5408,0.2404,15,D2H
3393.4281,3393.6887,0.2606,13,H2D
3394.0976,3394.3647,0.2671,15,H2D
3394.7972,3395.0381,0.2409,16,kernel
3395.0306,3397.6416,2.6109,13,kernel
3395.0460,3395.2932,0.2472,16,D2H
3397.5407,3400.2091,2.6684,15,kernel
3399.8410,3400.1022,0.2612,16,H2D
3400.0912,3400.3332,0.2420,14,kernel
3400.3258,3400.5186,0.1928,13,kernel
3400.3443,3400.5852,0.2409,14,D2H
3400.5116,3403.1346,2.6230,16,kernel
3400.5897,3400.8301,0.2404,13,D2H
3402.4198,3402.6817,0.2619,13,H2D
3403.0206,3403.2600,0.2394,15,kernel
3403.2526,3405.8718,2.6193,13,kernel
3403.2622,3403.5026,0.2404,15,D2H
3405.0535,3405.3139,0.2604,14,H2D
3405.7570,3405.9972,0.2403,16,kernel
3405.9900,3408.6105,2.6205,14,kernel
3406.0001,3406.2567,0.2566,16,D2H
3406.1805,3406.4575,0.2770,15,H2D
3407.1792,3407.4462,0.2670,16,H2D
3408.4955,3408.7348,0.2392,13,kernel
3408.7273,3411.3427,2.6154,15,kernel
3408.7478,3408.9882,0.2404,13,D2H
3409.8265,3410.0925,0.2660,13,H2D
3411.2323,3413.9335,2.7012,16,kernel
3413.8211,3414.0688,0.2477,14,kernel
3414.0612,3416.7529,2.6918,13,kernel
3414.0772,3414.3177,0.2404,14,D2H
3415.2833,3415.5443,0.2610,14,H2D
3416.6346,3416.8813,0.2467,15,kernel
3416.8735,3417.0719,0.1984,16,kernel
3416.8837,3417.1243,0.2406,15,D2H
3417.0639,3419.7522,2.6883,14,kernel
3417.1288,3417.3693,0.2405,16,D2H
3419.0922,3419.3529,0.2606,15,H2D
3419.4273,3419.6919,0.2646,16,H2D
3419.6391,3419.8843,0.2451,13,kernel
3419.8766,3422.5527,2.6761,15,kernel
3419.8895,3420.1300,0.2405,13,D2H
3420.9313,3421.1993,0.2680,13,H2D
3422.4502,3425.1827,2.7325,16,kernel
3425.0705,3425.3178,0.2473,14,kernel
3425.3103,3427.9980,2.6877,13,kernel
3425.3208,3425.5612,0.2404,14,D2H
3426.3924,3426.6525,0.2601,14,H2D
3427.8856,3428.1310,0.2454,15,kernel
3428.1234,3428.3215,0.1981,16,kernel
3428.1377,3428.3783,0.2406,15,D2H
3428.3137,3431.0065,2.6927,14,kernel
3428.3830,3428.6235,0.2406,16,D2H
3430.8885,3431.1347,0.2463,13,kernel
3431.1272,3431.3245,0.1973,14,kernel
3431.1369,3431.3883,0.2514,13,D2H
3431.3616,3431.6757,0.3141,15,H2D
3431.3991,3431.7055,0.3063,14,D2H
3431.6827,3434.3486,2.6659,15,kernel
3434.3494,3434.5447,0.1953,15,kernel
3434.5509,3434.7913,0.2404,15,D2H
3441.5602,3441.8226,0.2624,13,H2D
3441.8253,3442.1014,0.2761,14,H2D
3441.8276,3444.5105,2.6829,13,kernel
3442.1050,3442.3790,0.2739,15,H2D
3442.3819,3442.6555,0.2736,16,H2D
3444.4026,3447.1371,2.7345,14,kernel
3447.0262,3449.7593,2.7331,15,kernel
3449.6491,3452.3879,2.7388,16,kernel
3452.2762,3452.5214,0.2451,13,kernel
3452.5138,3452.7122,0.1984,14,kernel
3452.5264,3452.7672,0.2408,13,D2H
3452.7044,3452.9023,0.1979,15,kernel
3452.7719,3453.0123,0.2404,14,D2H
3452.8948,3453.0920,0.1972,16,kernel
3453.0169,3453.2573,0.2404,15,D2H
3453.2620,3453.5024,0.2405,16,D2H
3456.2242,3456.4824,0.2582,13,H2D
3456.4915,3458.9461,2.4546,13,kernel
3458.9470,3459.1291,0.1821,13,kernel
3458.9615,3459.2416,0.2801,14,H2D
3459.1389,3459.4558,0.3169,13,D2H
3459.2453,3459.5471,0.3019,15,H2D
3459.2494,3461.7202,2.4708,14,kernel
3459.5498,3459.8164,0.2666,16,H2D
3460.3858,3460.6723,0.2865,13,H2D
3461.6195,3464.1307,2.5112,15,kernel
3464.0316,3466.5444,2.5128,16,kernel
3466.4455,3468.9693,2.5238,13,kernel
3468.8598,3469.0871,0.2273,14,kernel
3469.0798,3469.2629,0.1831,15,kernel
3469.0943,3469.3351,0.2408,14,D2H
3469.2558,3469.4387,0.1829,16,kernel
3469.3394,3469.5796,0.2402,15,D2H
3469.4315,3469.6137,0.1822,13,kernel
3469.5842,3469.8247,0.2405,16,D2H
3469.8292,3470.0695,0.2402,13,D2H
3472.0275,3472.2870,0.2595,14,H2D
3472.2956,3474.6867,2.3911,14,kernel
3474.6875,3474.8636,0.1761,14,kernel
3474.8436,3475.1528,0.3092,13,H2D
3474.8720,3475.1879,0.3158,14,D2H
3475.1563,3475.4256,0.2693,15,H2D
3475.1632,3477.5686,2.4054,13,kernel
3475.4285,3475.6935,0.2650,16,H2D
3476.5674,3476.8414,0.2740,14,H2D
3477.4684,3479.9090,2.4406,15,kernel
3479.8132,3482.2576,2.4443,16,kernel
3482.1609,3484.6056,2.4447,14,kernel
3484.5086,3484.7298,0.2212,13,kernel
3484.7230,3484.9012,0.1782,15,kernel
3484.7334,3484.9738,0.2405,13,D2H
3484.8944,3485.0721,0.1777,16,kernel
3484.9780,3485.2182,0.2402,15,D2H
3485.0654,3485.2429,0.1775,14,kernel
3485.2228,3485.4638,0.2410,16,D2H
3485.4684,3485.7087,0.2403,14,D2H
3490.0155,3490.2744,0.2589,13,H2D
3490.2848,3492.6729,2.3881,13,kernel
3492.4155,3492.6866,0.2712,14,H2D
3492.6761,3492.8541,0.1780,13,kernel
3492.6897,3492.9740,0.2843,15,H2D
3492.8474,3495.1895,2.3421,14,kernel
3492.8635,3493.1842,0.3207,13,D2H
3492.9778,3493.2806,0.3028,16,H2D
3495.0939,3497.4490,2.3551,15,kernel
3495.1253,3495.3942,0.2689,13,H2D
3497.3548,3499.7049,2.3501,16,kernel
3499.6022,3499.8157,0.2134,14,kernel
3499.8093,3502.1327,2.3234,13,kernel
3499.8181,3500.0583,0.2402,14,D2H
3500.8199,3501.0822,0.2623,14,H2D
3502.0278,3502.2418,0.2139,15,kernel
3502.2353,3502.4071,0.1718,16,kernel
3502.2459,3502.4866,0.2407,15,D2H
3502.4005,3504.7173,2.3168,14,kernel
3502.4925,3502.7327,0.2402,16,D2H
3504.6174,3504.8320,0.2147,13,kernel
3504.8256,3504.9972,0.1716,14,kernel
3504.8335,3505.1226,0.2891,13,D2H
3504.9099,3505.2196,0.3097,15,H2D
3505.1335,3505.3936,0.2601,14,D2H
3505.2276,3507.5363,2.3087,15,kernel
3506.6348,3506.8954,0.2605,16,H2D
3507.4446,3509.8065,2.3619,16,kernel
3509.7022,3509.9171,0.2149,15,kernel
3509.9106,3510.0815,0.1708,16,kernel
3509.9185,3510.1591,0.2405,15,D2H
3510.1635,3510.4259,0.2624,16,D2H
3510.3277,3510.6036,0.2759,13,H2D
3510.6117,3512.9067,2.2950,13,kernel
3512.9074,3513.0773,0.1699,13,kernel
3513.0786,3513.3188,0.2401,13,D2H
3513.5231,3513.7822,0.2591,14,H2D
3513.7912,3516.2284,2.4372,14,kernel
3514.2049,3514.4769,0.2720,13,H2D
3514.4802,3514.7535,0.2733,15,H2D
3514.7568,3515.0292,0.2724,16,H2D
3516.1299,3518.6318,2.5019,13,kernel
3518.5319,3521.0347,2.5029,15,kernel
3520.9358,3523.4456,2.5098,16,kernel
3523.3375,3523.5659,0.2284,14,kernel
3523.5586,3523.7412,0.1826,13,kernel
3523.5779,3523.8183,0.2404,14,D2H
3523.7341,3523.9160,0.1819,15,kernel
3523.8226,3524.0632,0.2406,13,D2H
3523.9092,3524.0905,0.1813,16,kernel
3524.0675,3524.3078,0.2404,15,D2H
3524.3124,3524.5528,0.2403,16,D2H
3526.6589,3526.9162,0.2573,14,H2D
3526.9224,3529.3659,2.4435,14,kernel
3529.3666,3529.5467,0.1801,14,kernel
3529.5514,3529.7918,0.2404,14,D2H
3530.4873,3530.7466,0.2593,13,H2D
3530.7524,3533.2111,2.4588,13,kernel
3532.4337,3532.7037,0.2700,14,H2D
3532.7066,3532.9798,0.2732,15,H2D
3532.9830,3533.2557,0.2728,16,H2D
3533.1127,3535.5621,2.4494,14,kernel
3535.4643,3537.9116,2.4474,15,kernel
3537.8050,3538.0260,0.2210,13,kernel
3538.0186,3540.4245,2.4059,16,kernel
3538.0324,3538.2728,0.2403,13,D2H
3539.1763,3539.4378,0.2614,13,H2D
3540.3161,3540.5386,0.2226,14,kernel
3540.5314,3540.7089,0.1775,15,kernel
3540.5497,3540.7901,0.2404,14,D2H
3540.7025,3543.1012,2.3987,13,kernel
3540.7943,3541.0346,0.2403,15,D2H
3542.5078,3542.7697,0.2619,14,H2D
3543.0027,3543.2231,0.2204,16,kernel
3543.2163,3545.6228,2.4065,14,kernel
3543.2308,3543.4714,0.2406,16,D2H
3544.2782,3544.5374,0.2593,15,H2D
3545.5153,3545.7359,0.2206,13,kernel
3545.7288,3548.1280,2.3992,15,kernel
3545.7391,3545.9793,0.2402,13,D2H
3546.3279,3546.5879,0.2600,16,H2D
3547.7291,3547.9968,0.2677,13,H2D
3548.0261,3548.2479,0.2218,14,kernel
3548.2411,3550.6345,2.3934,16,kernel
3548.2519,3548.4922,0.2403,14,D2H
3550.5387,3552.9780,2.4393,13,kernel
3551.7859,3552.0472,0.2613,14,H2D
3552.8805,3553.1004,0.2199,15,kernel
3553.0933,3553.2712,0.1779,16,kernel
3553.1027,3553.3431,0.2404,15,D2H
3553.2643,3555.6589,2.3945,14,kernel
3553.3480,3553.5883,0.2403,16,D2H
3555.5605,3555.7825,0.2220,13,kernel
3555.7758,3555.9524,0.1767,14,kernel
3555.7896,3556.0300,0.2403,13,D2H
3556.0343,3556.3014,0.2671,14,D2H
3556.1888,3556.4710,0.2822,15,H2D
3556.4756,3558.9602,2.4845,15,kernel
3558.9611,3559.1446,0.1835,15,kernel
3559.1464,3559.3867,0.2403,15,D2H
3568.4503,3568.7189,0.2686,13,H2D
3568.7220,3568.9980,0.2760,14,H2D
3568.7230,3571.2415,2.5185,13,kernel
3569.0011,3569.2759,0.2748,15,H2D
3569.2790,3569.5523,0.2733,16,H2D
3571.1403,3573.7040,2.5638,14,kernel
3573.5977,3576.0551,2.4574,15,kernel
3575.9679,3578.2238,2.2559,16,kernel
3578.1293,3578.3351,0.2057,13,kernel
3578.3284,3578.4931,0.1647,14,kernel
3578.3381,3578.5783,0.2402,13,D2H
3578.4869,3578.6512,0.1644,15,kernel
3578.5833,3578.8234,0.2401,14,D2H
3578.6451,3578.8095,0.1644,16,kernel
3578.8277,3579.0678,0.2402,15,D2H
3579.0723,3579.3124,0.2401,16,D2H
3582.1561,3582.4157,0.2596,13,H2D
3582.4242,3584.6396,2.2154,13,kernel
3583.2856,3583.5552,0.2697,14,H2D
3583.5582,3583.8451,0.2869,15,H2D
3583.8485,3584.1211,0.2727,16,H2D
3584.5455,3586.7956,2.2501,14,kernel
3586.7050,3588.9564,2.2514,15,kernel
3588.8666,3591.1239,2.2573,16,kernel
3591.0278,3591.2315,0.2037,13,kernel
3591.2252,3591.3899,0.1647,14,kernel
3591.2351,3591.4753,0.2403,13,D2H
3591.3836,3591.5483,0.1647,15,kernel
3591.4795,3591.7198,0.2403,14,D2H
3591.5420,3591.7060,0.1640,16,kernel
3591.7239,3591.9641,0.2402,15,D2H
3591.9689,3592.2089,0.2401,16,D2H
3594.8157,3595.0779,0.2623,13,H2D
3595.0809,3595.3556,0.2747,14,H2D
3595.0824,3597.3085,2.2261,13,kernel
3595.3585,3595.6334,0.2749,15,H2D
3595.6361,3595.9089,0.2728,16,H2D
3597.2170,3599.4969,2.2799,14,kernel
3599.4031,3601.6798,2.2767,15,kernel
3601.5878,3603.8666,2.2788,16,kernel
3603.7692,3603.9763,0.2070,13,kernel
3603.9694,3604.1356,0.1663,14,kernel
3603.9838,3604.2240,0.2402,13,D2H
3604.1293,3604.2957,0.1664,15,kernel
3604.2282,3604.4685,0.2403,14,D2H
3604.2891,3604.4545,0.1654,16,kernel
3604.4726,3604.7127,0.2401,15,D2H
3604.7170,3604.9571,0.2401,16,D2H
3607.8859,3608.1464,0.2604,13,H2D
3608.1506,3610.3683,2.2176,13,kernel
3610.3690,3610.5329,0.1639,13,kernel
3610.5367,3610.7768,0.2401,13,D2H
3611.3423,3611.6018,0.2596,14,H2D
3611.6106,3613.8292,2.2186,14,kernel
3613.8300,3613.9941,0.1641,14,kernel
3613.9964,3614.2365,0.2401,14,D2H
3615.0738,3615.3317,0.2579,13,H2D
3615.3369,3617.5225,2.1856,13,kernel
3616.5022,3616.7743,0.2721,14,H2D
3616.7781,3617.0537,0.2757,15,H2D
3617.0565,3617.3311,0.2747,16,H2D
3617.4341,3619.6576,2.2234,14,kernel
3619.5704,3621.7963,2.2258,15,kernel
3621.7066,3623.9380,2.2315,16,kernel
3623.8416,3624.0448,0.2032,13,kernel
3624.0389,3624.2017,0.1628,14,kernel
3624.0530,3624.2934,0.2404,13,D2H
3624.1957,3624.3586,0.1630,15,kernel
3624.2975,3624.5380,0.2406,14,D2H
3624.3523,3624.5144,0.1621,16,kernel
3624.5421,3624.7821,0.2400,15,D2H
3624.7866,3625.0266,0.2401,16,D2H
3627.7072,3627.9664,0.2592,13,H2D
3627.9717,3630.1569,2.1852,13,kernel
3629.0283,3629.2974,0.2691,14,H2D
3629.3006,3629.5741,0.2735,15,H2D
3629.5770,3629.8517,0.2747,16,H2D
3630.0696,3632.2985,2.2289,14,kernel
3632.2080,3634.4355,2.2276,15,kernel
3634.3433,3636.5686,2.2253,16,kernel
3636.4781,3636.6810,0.2029,13,kernel
3636.6749,3636.8377,0.1628,14,kernel
3636.6858,3636.9260,0.2402,13,D2H
3636.8315,3636.9943,0.1628,15,kernel
3636.9302,3637.1703,0.2401,14,D2H
3636.9881,3637.1502,0.1621,16,kernel
3637.1746,3637.4146,0.2400,15,D2H
3637.4190,3637.6630,0.2440,16,D2H
3640.3041,3640.5620,0.2579,13,H2D
3640.5666,3642.7519,2.1853,13,kernel
3641.8774,3642.1493,0.2719,14,H2D
3642.1528,3642.4282,0.2754,15,H2D
3642.4309,3642.7041,0.2732,16,H2D
3642.6614,3644.8924,2.2310,14,kernel
3644.8010,3647.0299,2.2288,15,kernel
3646.9376,3649.1713,2.2336,16,kernel
3649.0745,3649.2767,0.2022,13,kernel
3649.2700,3649.4333,0.1633,14,kernel
3649.2814,3649.5217,0.2403,13,D2H
3649.4269,3649.5896,0.1627,15,kernel
3649.5258,3649.7660,0.2402,14,D2H
3649.5834,3649.7453,0.1619,16,kernel
3649.7702,3650.0102,0.2400,15,D2H
3650.0146,3650.2550,0.2403,16,D2H
3653.0953,3653.3533,0.2580,13,H2D
3653.3590,3655.5440,2.1850,13,kernel
3654.9089,3655.1791,0.2702,14,H2D
3655.1822,3655.4566,0.2744,15,H2D
3655.4550,3657.6899,2.2349,14,kernel
3655.4593,3655.7278,0.2685,16,H2D
3657.5964,3659.9950,2.3986,15,kernel
3659.8906,3660.1075,0.2169,13,kernel
3660.1010,3662.4561,2.3551,16,kernel
3660.1111,3660.3514,0.2403,13,D2H
3661.1875,3661.4484,0.2609,13,H2D
3662.3537,3662.5698,0.2161,14,kernel
3662.5633,3662.7375,0.1742,15,kernel
3662.5720,3662.8123,0.2403,14,D2H
3662.7309,3665.0799,2.3489,13,kernel
3662.8167,3663.0571,0.2404,15,D2H
3664.9852,3665.2012,0.2160,16,kernel
3665.0760,3665.3597,0.2837,14,H2D
3665.1944,3665.3691,0.1747,13,kernel
3665.2097,3665.4867,0.2770,16,D2H
3665.3662,3667.7132,2.3470,14,kernel
3665.4907,3665.7309,0.2403,13,D2H
3665.7402,3666.0003,0.2601,15,H2D
3667.6164,3670.0087,2.3923,15,kernel
3669.9084,3670.1242,0.2158,14,kernel
3670.1173,3670.2907,0.1734,15,kernel
3670.1296,3670.3701,0.2404,14,D2H
3670.3745,3670.6147,0.2403,15,D2H
3670.8498,3671.1097,0.2599,13,H2D
3671.1181,3673.4459,2.3279,13,kernel
3673.4468,3673.6188,0.1720,13,kernel
3673.6280,3673.8682,0.2402,13,D2H
3674.0476,3674.3082,0.2606,14,H2D
3674.3136,3676.7397,2.4261,14,kernel
3675.2040,3675.4755,0.2715,13,H2D
3675.4791,3675.7533,0.2742,15,H2D
3675.7563,3676.0289,0.2726,16,H2D
3676.6392,3679.1913,2.5521,13,kernel
3679.0913,3681.6397,2.5485,15,kernel
3681.5423,3684.1039,2.5616,16,kernel
3683.9920,3684.2241,0.2322,14,kernel
3684.2168,3684.4028,0.1861,13,kernel
3684.2255,3684.4659,0.2404,14,D2H
3684.3953,3684.5814,0.1861,15,kernel
3684.4709,3684.7114,0.2405,13,D2H
3684.5738,3684.7586,0.1848,16,kernel
3684.7157,3684.9563,0.2406,15,D2H
3684.9608,3685.2012,0.2403,16,D2H
